mil pop,unemployment %,mean income,median income,vacant housing units,rental vacany rate,% below poverty line,median house value,NAME,state,county,county_name,state_name
3.0,6.7,44796.0,30468.0,1175.0,2.0,21.1,56900.0,"Twiggs County, Georgia",13,289,Twiggs County, Georgia
0.0,10.2,54342.0,37853.0,2236.0,10.8,16.6,102600.0,"Polk County, Georgia",13,233,Polk County, Georgia
181.0,10.0,57140.0,42520.0,7866.0,9.7,13.4,96000.0,"Calhoun County, Michigan",26,025,Calhoun County, Michigan
234.0,7.7,70755.0,53063.0,15263.0,4.3,10.4,139300.0,"Kent County, Michigan",26,081,Kent County, Michigan
6.0,11.1,56936.0,43042.0,8898.0,5.6,13.5,92900.0,"Saginaw County, Michigan",26,145,Saginaw County, Michigan
25.0,9.7,58140.0,45583.0,4492.0,5.0,10.7,92800.0,"Bay County, Michigan",26,017,Bay County, Michigan
42.0,9.2,52475.0,42031.0,4515.0,2.5,11.6,101900.0,"Delta County, Michigan",26,041,Delta County, Michigan
0.0,7.8,55767.0,42919.0,2033.0,1.9,11.0,101400.0,"Koochiching County, Minnesota",27,071,Koochiching County, Minnesota
10.0,5.8,60773.0,50049.0,2459.0,3.6,6.8,153300.0,"Morrison County, Minnesota",27,097,Morrison County, Minnesota
4.0,4.9,70104.0,57858.0,1124.0,4.3,8.8,150500.0,"Steele County, Minnesota",27,147,Steele County, Minnesota
